"orderDate;city;province;product;qty;price"
"2022-08-05;Jakarta Utara;DKI Jakarta;SUSU_L;10;5900"
"2022-10-24;Jakarta Timur;DKI Jakarta;SUSU_R;12;5900"
"2022-07-11;Jakarta Pusat;DKI Jakarta;SUSU_S;20;5900"
"2022-09-17;Yogyakarta;Yogyakarta;SUSU_P;2;2050"
"2022-12-23;Surakarta;Jawa Tengah;SUSU_R;1;69980"
"2022-09-24;Jakarta Pusat;DKI Jakarta;SUSU_B;8;8000"
"2022-12-09;Surakarta;Jawa Tengah;SUSU_S;14;8730"
"2022-10-25;Jakarta Selatan;DKI Jakarta;SUSU_L;2;20950"
"2022-12-27;Yogyakarta;Yogyakarta;SUSU_W;1;24450"
"2022-12-30;Jakarta Selatan;DKI Jakarta;SUSU_P;72;9040"
"2022-10-09;Surabaya;Jawa Timur;SUSU_P;6;10450"
"2022-11-22;Purwokerto;Jawa Tengah;SUSU_P;4;9040"
"2022-10-04;Jakarta Pusat;DKI Jakarta;SUSU_R;3;34940"
"2022-10-31;Malang;Jawa Timur;SUSU_P;2;5900"
"2022-11-18;Jakarta Selatan;DKI Jakarta;SUSU_S;4;3030"
"2022-11-29;Tangerang;Banten;SUSU_C;12;4500"
"2022-08-28;Jakarta Utara;DKI Jakarta;SUSU_R;1;9040"
"2022-08-01;Jakarta Barat;DKI Jakarta;SUSU_R;3;330"
"2022-12-03;Jakarta Utara;DKI Jakarta;SUSU_B;1;5900"
"2022-11-21;Jakarta Selatan;DKI Jakarta;SUSU_J;20;7400"
"2022-12-22;Jakarta Pusat;DKI Jakarta;SUSU_P;2;10450"
"2022-11-19;Malang;Jawa Timur;SUSU_R;2;29000"
"2022-10-15;Bogor;Jawa Barat;SUSU_R;128;11320"
"2022-12-29;Jakarta Selatan;DKI Jakarta;SUSU_J;2;2190"
"2022-12-08;Jakarta Barat;DKI Jakarta;SUSU_P;30;260"
"2022-12-19;Jakarta Utara;DKI Jakarta;SUSU_S;36;5200"
"2022-07-22;Surakarta;Jawa Tengah;SUSU_C;6;10450"
"2022-11-24;Semarang;Jawa Tengah;SUSU_S;1;17450"
"2022-12-26;Jakarta Utara;DKI Jakarta;SUSU_B;1;6950"
"2022-11-28;Jakarta Barat;DKI Jakarta;SUSU_S;6;6950"
"2022-10-01;Jakarta Utara;DKI Jakarta;SUSU_B;1;7470"
"2022-12-09;Jakarta Selatan;DKI Jakarta;SUSU_R;12;4500"
"2022-12-22;Jakarta Timur;DKI Jakarta;SUSU_B;6;8840"
"2022-10-17;Jakarta Barat;DKI Jakarta;SUSU_R;10;5900"
"2022-08-19;Jakarta Selatan;DKI Jakarta;SUSU_A;12;330"
"2022-10-04;Jakarta Selatan;DKI Jakarta;SUSU_A;48;2400"
"2022-09-13;Malang;Jawa Timur;SUSU_R;10;330"
"2022-12-04;Yogyakarta;Yogyakarta;SUSU_P;12;4500"
"2022-07-05;Jakarta Selatan;DKI Jakarta;SUSU_S;10;5900"
"2022-12-04;Yogyakarta;Yogyakarta;SUSU_W;24;1130"
"2022-09-02;Yogyakarta;Yogyakarta;SUSU_C;2;14650"
"2022-07-31;Jakarta Pusat;DKI Jakarta;SUSU_B;5;1490"
"2022-12-29;Jakarta Selatan;DKI Jakarta;SUSU_W;6;20950"
"2022-09-12;Depok;Jawa Barat;SUSU_R;6;4500"
"2022-11-29;Jakarta Timur;DKI Jakarta;SUSU_H;1;4500"
"2022-07-09;Depok;Jawa Barat;SUSU_B;6;4500"
"2022-11-24;Surabaya;Jawa Timur;SUSU_L;5;10450"
"2022-12-04;Jakarta Utara;DKI Jakarta;SUSU_C;2;17450"
"2022-12-26;Tangerang;Banten;SUSU_H;12;790"
"2022-07-12;Jakarta Selatan;DKI Jakarta;SUSU_L;30;5900"
"2022-11-24;Jakarta Selatan;DKI Jakarta;SUSU_P;3;9040"
"2022-10-17;Jakarta Barat;DKI Jakarta;SUSU_S;24;2400"
"2022-12-30;Surakarta;Jawa Tengah;SUSU_A;1;6950"
"2022-12-10;Jakarta Utara;DKI Jakarta;SUSU_W;1;3030"
"2022-11-28;Jakarta Pusat;DKI Jakarta;SUSU_C;96;790"
"2022-09-26;Depok;Jawa Barat;SUSU_S;3;7400"
"2022-07-11;Jakarta Selatan;DKI Jakarta;SUSU_R;36;4500"
"2022-10-06;Jakarta Timur;DKI Jakarta;SUSU_J;2;7400"
"2022-08-27;Jakarta Timur;DKI Jakarta;SUSU_C;12;4500"
"2022-09-01;Jakarta Pusat;DKI Jakarta;SUSU_A;2;7470"
"2022-12-11;Surakarta;Jawa Tengah;SUSU_R;10;5900"
"2022-08-28;Yogyakarta;Yogyakarta;SUSU_J;12;13250"
"2022-10-17;Jakarta Selatan;DKI Jakarta;SUSU_L;3;5900"
"2022-11-12;Jakarta Selatan;DKI Jakarta;SUSU_A;12;3030"
"2022-11-24;Jakarta Pusat;DKI Jakarta;SUSU_H;6;6950"
"2022-12-09;Bogor;Jawa Barat;SUSU_R;1;15000"
"2022-07-07;Jakarta Selatan;DKI Jakarta;SUSU_W;2;20950"
"2022-10-06;Jakarta Pusat;DKI Jakarta;SUSU_R;16;13250"
"2022-08-01;Jakarta Selatan;DKI Jakarta;SUSU_P;10;860"
"2022-10-20;Jakarta Selatan;DKI Jakarta;SUSU_R;1;10450"
"2022-12-11;Jakarta Pusat;DKI Jakarta;SUSU_B;1;17450"
"2022-07-03;Jakarta Timur;DKI Jakarta;SUSU_C;24;7470"
"2022-12-23;Bandung;Jawa Barat;SUSU_W;32;9040"
"2022-07-05;Jakarta Selatan;DKI Jakarta;SUSU_H;3;2400"
"2022-10-14;Jakarta Utara;DKI Jakarta;SUSU_S;24;790"
"2022-07-17;Depok;Jawa Barat;SUSU_J;1;7400"
"2022-12-01;Depok;Jawa Barat;SUSU_B;1;4500"
"2022-10-29;Tangerang;Banten;SUSU_C;6;14650"
"2022-12-19;Jakarta Selatan;DKI Jakarta;SUSU_J;24;790"
"2022-11-24;Jakarta Barat;DKI Jakarta;SUSU_S;3;5200"
"2022-12-18;Surakarta;Jawa Tengah;SUSU_S;1;23330"
"2022-08-23;Jakarta Utara;DKI Jakarta;SUSU_R;4;17450"
"2022-09-29;Bekasi;Jawa Barat;SUSU_S;24;14650"
"2022-10-06;Jakarta Pusat;DKI Jakarta;SUSU_H;2;26370"
"2022-12-30;Surabaya;Jawa Timur;SUSU_C;3;17450"
"2022-11-08;Jakarta Pusat;DKI Jakarta;SUSU_W;2;27950"
"2022-11-04;Jakarta Pusat;DKI Jakarta;SUSU_P;3;7400"
"2022-07-26;Jakarta Selatan;DKI Jakarta;SUSU_A;1;7470"
"2022-10-22;Jakarta Pusat;DKI Jakarta;SUSU_S;6;10240"
"2022-07-02;Tangerang;Banten;SUSU_C;4;11500"
"2022-11-13;Malang;Jawa Timur;SUSU_J;10;7400"
"2022-08-08;Bogor;Jawa Barat;SUSU_S;2;2400"
"2022-07-14;Jakarta Selatan;DKI Jakarta;SUSU_R;12;4500"
"2022-11-24;Semarang;Jawa Tengah;SUSU_H;8;5900"
"2022-12-16;Surakarta;Jawa Tengah;SUSU_C;2;6950"
"2022-07-10;Jakarta Utara;DKI Jakarta;SUSU_S;12;4500"
"2022-11-12;Jakarta Timur;DKI Jakarta;SUSU_J;4;7400"
"2022-12-08;Bandung;Jawa Barat;SUSU_W;32;9040"
"2022-11-20;Jakarta Utara;DKI Jakarta;SUSU_P;1;5200"
"2022-08-29;Jakarta Pusat;DKI Jakarta;SUSU_L;20;5900"
"2022-11-26;Malang;Jawa Timur;SUSU_H;4;6950"
"2022-11-07;Tangerang;Banten;SUSU_C;12;330"
"2022-12-17;Semarang;Jawa Tengah;SUSU_W;1;7470"
"2022-11-14;Surakarta;Jawa Tengah;SUSU_C;1;13250"
"2022-10-02;Bogor;Jawa Barat;SUSU_L;4;29000"
"2022-11-14;Jakarta Selatan;DKI Jakarta;SUSU_J;3;7400"
"2022-12-16;Jakarta Barat;DKI Jakarta;SUSU_J;12;13250"
"2022-12-04;Jakarta Selatan;DKI Jakarta;SUSU_H;12;330"
"2022-10-11;Surakarta;Jawa Tengah;SUSU_J;40;7400"
"2022-11-17;Jakarta Barat;DKI Jakarta;SUSU_B;6;1490"
"2022-11-21;Surakarta;Jawa Tengah;SUSU_P;8;1490"
"2022-12-30;Jakarta Utara;DKI Jakarta;SUSU_R;1;4500"
"2022-12-02;Jakarta Utara;DKI Jakarta;SUSU_C;32;2400"
"2022-11-04;Jakarta Pusat;DKI Jakarta;SUSU_W;12;20950"
"2022-11-19;Jakarta Timur;DKI Jakarta;SUSU_C;12;1590"
"2022-12-24;Malang;Jawa Timur;SUSU_S;6;5200"
"2022-07-26;Jakarta Utara;DKI Jakarta;SUSU_A;1;5900"
"2022-12-01;Bogor;Jawa Barat;SUSU_P;1;1590"
"2022-08-19;Tangerang;Banten;SUSU_W;2;31440"
"2022-07-14;Semarang;Jawa Tengah;SUSU_S;1;17450"
"2022-11-05;Jakarta Barat;DKI Jakarta;SUSU_H;4;15000"
"2022-10-29;Malang;Jawa Timur;SUSU_C;1;5200"
"2022-07-19;Bekasi;Jawa Barat;SUSU_S;5;5900"
"2022-10-03;Bekasi;Jawa Barat;SUSU_J;10;7400"
"2022-12-16;Malang;Jawa Timur;SUSU_R;2;28650"
"2022-11-04;Jakarta Selatan;DKI Jakarta;SUSU_S;1;5200"
"2022-09-09;Bogor;Jawa Barat;SUSU_S;1;15000"
"2022-12-27;Bekasi;Jawa Barat;SUSU_S;6;13250"
"2022-11-25;Jakarta Selatan;DKI Jakarta;SUSU_S;6;13250"
"2022-10-18;Jakarta Selatan;DKI Jakarta;SUSU_R;2;29000"
"2022-09-27;Surakarta;Jawa Tengah;SUSU_R;2;29870"
"2022-07-01;Jakarta Pusat;DKI Jakarta;SUSU_P;12;17450"
"2022-12-09;Jakarta Timur;DKI Jakarta;SUSU_S;16;1590"
"2022-07-03;Depok;Jawa Barat;SUSU_J;2;7400"
"2022-10-21;Jakarta Timur;DKI Jakarta;SUSU_W;12;4500"
"2022-12-04;Bogor;Jawa Barat;SUSU_P;5;10450"
"2022-10-16;Jakarta Selatan;DKI Jakarta;SUSU_R;6;9040"
"2022-10-30;Bogor;Jawa Barat;SUSU_A;1;2400"
"2022-11-25;Jakarta Selatan;DKI Jakarta;SUSU_A;2;31440"
"2022-12-29;Jakarta Selatan;DKI Jakarta;SUSU_R;1;29870"
"2022-10-31;Purwokerto;Jawa Tengah;SUSU_J;130;6390"
"2022-09-25;Bandung;Jawa Barat;SUSU_P;24;1130"
"2022-12-29;Purwokerto;Jawa Tengah;SUSU_C;1;7470"
"2022-07-14;Surabaya;Jawa Timur;SUSU_S;3;5900"
"2022-10-25;Jakarta Pusat;DKI Jakarta;SUSU_A;12;24450"
"2022-09-18;Bekasi;Jawa Barat;SUSU_L;10;5900"
"2022-08-12;Surakarta;Jawa Tengah;SUSU_C;8;14650"
"2022-08-09;Bandung;Jawa Barat;SUSU_L;4;6950"
"2022-12-06;Tangerang;Banten;SUSU_S;16;4500"
"2022-07-18;Jakarta Pusat;DKI Jakarta;SUSU_P;10;5900"
"2022-07-07;Bogor;Jawa Barat;SUSU_C;2;7400"
"2022-10-22;Yogyakarta;Yogyakarta;SUSU_B;24;2890"
"2022-10-02;Jakarta Pusat;DKI Jakarta;SUSU_P;24;1490"
"2022-08-29;Jakarta Selatan;DKI Jakarta;SUSU_S;4;13250"
"2022-08-04;Jakarta Selatan;DKI Jakarta;SUSU_S;2;4500"
"2022-12-01;Yogyakarta;Yogyakarta;SUSU_S;4;10450"
"2022-10-11;Bekasi;Jawa Barat;SUSU_P;3;5900"
"2022-08-20;Jakarta Utara;DKI Jakarta;SUSU_A;1;330"
"2022-10-18;Jakarta Selatan;DKI Jakarta;SUSU_J;1;7400"
"2022-11-24;Tangerang;Banten;SUSU_S;2;2400"
"2022-12-16;Bandung;Jawa Barat;SUSU_S;2;23750"
"2022-09-19;Jakarta Pusat;DKI Jakarta;SUSU_J;3;7400"
"2022-10-23;Surabaya;Jawa Timur;SUSU_J;10;7400"
"2022-07-31;Malang;Jawa Timur;SUSU_C;6;5340"
"2022-08-14;Yogyakarta;Yogyakarta;SUSU_J;7;7400"
"2022-08-19;Jakarta Pusat;DKI Jakarta;SUSU_R;16;38440"
"2022-12-12;Jakarta Pusat;DKI Jakarta;SUSU_P;2;9040"
"2022-08-07;Bogor;Jawa Barat;SUSU_S;1;5200"
"2022-11-29;Malang;Jawa Timur;SUSU_C;6;5200"
"2022-10-25;Jakarta Timur;DKI Jakarta;SUSU_J;10;7400"
"2022-10-03;Denpasar;Bali;SUSU_P;24;2050"
"2022-10-31;Jakarta Pusat;DKI Jakarta;SUSU_L;20;5900"
"2022-11-14;Bekasi;Jawa Barat;SUSU_S;12;5200"
"2022-09-11;Jakarta Selatan;DKI Jakarta;SUSU_P;24;1130"
"2022-10-18;Jakarta Selatan;DKI Jakarta;SUSU_L;2;1490"
"2022-12-04;Jakarta Pusat;DKI Jakarta;SUSU_S;3;4500"
"2022-09-16;Jakarta Pusat;DKI Jakarta;SUSU_B;12;330"
"2022-10-03;Jakarta Utara;DKI Jakarta;SUSU_C;3;330"
"2022-08-27;Jakarta Barat;DKI Jakarta;SUSU_A;8;13250"
"2022-08-15;Tangerang;Banten;SUSU_P;24;2050"
"2022-12-31;Jakarta Timur;DKI Jakarta;SUSU_J;10;7400"
"2022-08-07;Jakarta Utara;DKI Jakarta;SUSU_B;2;5900"
"2022-11-03;Bogor;Jawa Barat;SUSU_W;3;7470"
"2022-09-18;Semarang;Jawa Tengah;SUSU_C;144;2050"
"2022-10-27;Purwokerto;Jawa Tengah;SUSU_P;1;4500"
"2022-11-05;Yogyakarta;Yogyakarta;SUSU_S;1;17450"
"2022-12-26;Semarang;Jawa Tengah;SUSU_B;1;29870"
"2022-12-26;Jakarta Selatan;DKI Jakarta;SUSU_C;12;5200"
"2022-09-18;Yogyakarta;Yogyakarta;SUSU_S;12;4500"
"2022-11-07;Jakarta Barat;DKI Jakarta;SUSU_A;1;7470"
"2022-12-01;Tangerang;Banten;SUSU_C;1;5900"
"2022-12-30;Bandung;Jawa Barat;SUSU_S;2;7470"
"2022-12-24;Bandung;Jawa Barat;SUSU_L;1;5200"
"2022-11-11;Jakarta Selatan;DKI Jakarta;SUSU_B;1;13250"
"2022-10-30;Tangerang;Banten;SUSU_P;72;5200"
"2022-12-09;Surakarta;Jawa Tengah;SUSU_C;1;20390"
"2022-12-12;Jakarta Utara;DKI Jakarta;SUSU_R;1;29000"
"2022-07-29;Surakarta;Jawa Tengah;SUSU_P;3;1490"
"2022-07-08;Denpasar;Bali;SUSU_B;12;5900"
"2022-10-10;Jakarta Barat;DKI Jakarta;SUSU_C;24;15000"
"2022-11-14;Surakarta;Jawa Tengah;SUSU_L;12;15870"
"2022-11-03;Jakarta Utara;DKI Jakarta;SUSU_S;3;5900"
"2022-10-23;Malang;Jawa Timur;SUSU_A;24;2050"
"2022-09-11;Tangerang;Banten;SUSU_R;3;15000"
"2022-12-27;Jakarta Timur;DKI Jakarta;SUSU_C;1;5200"
"2022-10-31;Jakarta Selatan;DKI Jakarta;SUSU_P;12;6950"
"2022-10-17;Jakarta Timur;DKI Jakarta;SUSU_L;10;5900"
"2022-11-24;Jakarta Pusat;DKI Jakarta;SUSU_S;1;17450"
"2022-07-31;Jakarta Selatan;DKI Jakarta;SUSU_S;12;9040"
"2022-11-14;Jakarta Selatan;DKI Jakarta;SUSU_P;1;9040"
"2022-11-13;Bogor;Jawa Barat;SUSU_J;10;7400"
"2022-08-15;Yogyakarta;Yogyakarta;SUSU_W;40;2890"
"2022-12-02;Jakarta Timur;DKI Jakarta;SUSU_H;1;14650"
"2022-07-10;Tangerang;Banten;SUSU_P;12;10450"
"2022-12-22;Bandung;Jawa Barat;SUSU_H;1;7470"
"2022-10-20;Jakarta Pusat;DKI Jakarta;SUSU_L;10;5900"
"2022-12-06;Jakarta Barat;DKI Jakarta;SUSU_P;2;7470"
"2022-08-14;Bogor;Jawa Barat;SUSU_J;30;6390"
"2022-12-31;Jakarta Selatan;DKI Jakarta;SUSU_B;4;3620"
"2022-10-28;Bandung;Jawa Barat;SUSU_L;10;5900"
"2022-12-25;Jakarta Pusat;DKI Jakarta;SUSU_C;10;5200"
"2022-11-06;Malang;Jawa Timur;SUSU_L;1;13250"
"2022-12-03;Jakarta Selatan;DKI Jakarta;SUSU_C;3;6950"
"2022-12-17;Jakarta Selatan;DKI Jakarta;SUSU_S;4;6950"
"2022-10-29;Jakarta Selatan;DKI Jakarta;SUSU_R;1;29000"
"2022-12-22;Bekasi;Jawa Barat;SUSU_P;1;7470"
"2022-07-09;Jakarta Barat;DKI Jakarta;SUSU_C;12;10450"
"2022-12-05;Jakarta Barat;DKI Jakarta;SUSU_A;36;6950"
"2022-10-25;Tangerang;Banten;SUSU_C;4;10240"
"2022-12-26;Jakarta Timur;DKI Jakarta;SUSU_L;10;5900"
"2022-11-29;Jakarta Selatan;DKI Jakarta;SUSU_A;24;330"
"2022-08-30;Surakarta;Jawa Tengah;SUSU_J;30;6210"
"2022-11-11;Bogor;Jawa Barat;SUSU_A;18;4500"
"2022-12-18;Yogyakarta;Yogyakarta;SUSU_S;4;17450"
"2022-07-25;Semarang;Jawa Tengah;SUSU_W;2;31440"
"2022-11-07;Yogyakarta;Yogyakarta;SUSU_L;80;330"
"2022-10-01;Yogyakarta;Yogyakarta;SUSU_C;12;1590"
"2022-12-08;Jakarta Barat;DKI Jakarta;SUSU_A;48;2400"
"2022-07-22;Malang;Jawa Timur;SUSU_S;3;15000"
"2022-12-16;Jakarta Pusat;DKI Jakarta;SUSU_W;25;1590"
"2022-11-19;Depok;Jawa Barat;SUSU_R;5;15000"
"2022-11-17;Jakarta Selatan;DKI Jakarta;SUSU_S;1;17450"
"2022-12-10;Jakarta Barat;DKI Jakarta;SUSU_S;4;9040"
"2022-07-28;Bogor;Jawa Barat;SUSU_R;1;3450"
"2022-08-23;Surakarta;Jawa Tengah;SUSU_L;10;5900"
"2022-12-30;Jakarta Pusat;DKI Jakarta;SUSU_C;8;2400"
"2022-07-25;Jakarta Pusat;DKI Jakarta;SUSU_L;10;5900"
"2022-09-05;Bandung;Jawa Barat;SUSU_J;12;5200"
"2022-10-06;Jakarta Pusat;DKI Jakarta;SUSU_S;12;330"
"2022-11-26;Jakarta Selatan;DKI Jakarta;SUSU_W;6;20950"
"2022-10-07;Depok;Jawa Barat;SUSU_S;6;10240"
"2022-11-07;Bogor;Jawa Barat;SUSU_S;12;7400"
"2022-07-19;Jakarta Selatan;DKI Jakarta;SUSU_A;4;13250"
"2022-10-14;Jakarta Pusat;DKI Jakarta;SUSU_S;2;22000"
"2022-07-03;Bogor;Jawa Barat;SUSU_H;12;4500"
"2022-11-17;Jakarta Utara;DKI Jakarta;SUSU_P;1;2050"
"2022-10-07;Jakarta Barat;DKI Jakarta;SUSU_C;4;13950"
"2022-10-17;Purwokerto;Jawa Tengah;SUSU_A;4;13250"
"2022-12-30;Surakarta;Jawa Tengah;SUSU_B;2;1590"
"2022-12-15;Yogyakarta;Yogyakarta;SUSU_A;1;10450"
"2022-12-01;Tangerang;Banten;SUSU_P;6;1490"
"2022-09-20;Yogyakarta;Yogyakarta;SUSU_S;2;59450"
"2022-09-04;Malang;Jawa Timur;SUSU_W;12;44750"
"2022-11-12;Yogyakarta;Yogyakarta;SUSU_P;3;10450"
"2022-11-03;Jakarta Pusat;DKI Jakarta;SUSU_A;3;330"
"2022-12-16;Malang;Jawa Timur;SUSU_A;3;5200"
"2022-10-31;Yogyakarta;Yogyakarta;SUSU_J;12;5200"
"2022-10-22;Surabaya;Jawa Timur;SUSU_C;10;6950"
"2022-10-16;Yogyakarta;Yogyakarta;SUSU_H;4;13250"
"2022-11-04;Bogor;Jawa Barat;SUSU_P;4;34940"
"2022-08-30;Jakarta Barat;DKI Jakarta;SUSU_J;1;7400"
"2022-12-22;Malang;Jawa Timur;SUSU_R;1;15000"
"2022-12-15;Jakarta Utara;DKI Jakarta;SUSU_A;3;1450"
"2022-10-31;Malang;Jawa Timur;SUSU_P;24;1590"
"2022-10-13;Semarang;Jawa Tengah;SUSU_L;5;10450"
"2022-10-21;Surakarta;Jawa Tengah;SUSU_S;9;8730"
"2022-10-06;Malang;Jawa Timur;SUSU_A;2;13250"
"2022-12-30;Malang;Jawa Timur;SUSU_H;6;10450"
"2022-11-28;Jakarta Selatan;DKI Jakarta;SUSU_R;12;4500"
"2022-08-07;Jakarta Pusat;DKI Jakarta;SUSU_R;2;10450"
"2022-12-11;Bogor;Jawa Barat;SUSU_J;1;15000"
"2022-12-05;Jakarta Timur;DKI Jakarta;SUSU_P;1;5900"
"2022-10-14;Jakarta Selatan;DKI Jakarta;SUSU_L;8;1590"
"2022-08-25;Jakarta Selatan;DKI Jakarta;SUSU_B;1;20950"
"2022-09-26;Jakarta Selatan;DKI Jakarta;SUSU_B;2;20950"
"2022-12-06;Depok;Jawa Barat;SUSU_P;6;330"
"2022-10-04;Jakarta Pusat;DKI Jakarta;SUSU_H;12;5900"
"2022-11-18;Jakarta Selatan;DKI Jakarta;SUSU_S;4;6950"
"2022-12-20;Jakarta Barat;DKI Jakarta;SUSU_S;4;7470"
"2022-11-14;Surakarta;Jawa Tengah;SUSU_S;1;4500"
"2022-08-19;Jakarta Selatan;DKI Jakarta;SUSU_S;128;2640"
"2022-07-18;Jakarta Selatan;DKI Jakarta;SUSU_S;1;330"
"2022-10-13;Bekasi;Jawa Barat;SUSU_P;2;13250"
"2022-11-13;Jakarta Utara;DKI Jakarta;SUSU_C;1;14650"
"2022-11-04;Jakarta Selatan;DKI Jakarta;SUSU_S;5;2890"
"2022-08-07;Yogyakarta;Yogyakarta;SUSU_P;4;4500"
"2022-12-06;Bekasi;Jawa Barat;SUSU_S;3;17450"
"2022-12-31;Jakarta Pusat;DKI Jakarta;SUSU_R;1;1490"
"2022-07-15;Bogor;Jawa Barat;SUSU_B;2;13250"
"2022-11-20;Yogyakarta;Yogyakarta;SUSU_S;6;2050"
"2022-10-07;Jakarta Selatan;DKI Jakarta;SUSU_R;8;8840"
"2022-11-26;Bandung;Jawa Barat;SUSU_C;6;9040"
"2022-12-26;Jakarta Barat;DKI Jakarta;SUSU_R;10;5900"
"2022-12-09;Jakarta Pusat;DKI Jakarta;SUSU_L;24;330"
"2022-08-20;Jakarta Pusat;DKI Jakarta;SUSU_A;4;13250"
"2022-12-13;Jakarta Pusat;DKI Jakarta;SUSU_P;2;7400"
"2022-10-04;Malang;Jawa Timur;SUSU_S;6;11500"
"2022-10-25;Yogyakarta;Yogyakarta;SUSU_P;12;2290"
"2022-08-25;Jakarta Utara;DKI Jakarta;SUSU_A;1;4500"
"2022-11-20;Jakarta Utara;DKI Jakarta;SUSU_P;24;2050"
"2022-11-15;Jakarta Selatan;DKI Jakarta;SUSU_B;3;13250"
"2022-12-27;Jakarta Selatan;DKI Jakarta;SUSU_B;6;8840"
"2022-12-17;Denpasar;Bali;SUSU_B;24;540"
"2022-10-30;Jakarta Selatan;DKI Jakarta;SUSU_A;12;4500"
"2022-08-21;Malang;Jawa Timur;SUSU_L;10;5900"
"2022-10-31;Denpasar;Bali;SUSU_S;6;14650"
"2022-07-08;Jakarta Timur;DKI Jakarta;SUSU_S;2;17450"
"2022-10-23;Jakarta Barat;DKI Jakarta;SUSU_H;12;5900"
"2022-11-19;Jakarta Selatan;DKI Jakarta;SUSU_L;10;5900"
"2022-09-16;Jakarta Timur;DKI Jakarta;SUSU_R;12;4500"
"2022-07-05;Jakarta Selatan;DKI Jakarta;SUSU_L;2;5900"
"2022-12-20;Jakarta Selatan;DKI Jakarta;SUSU_R;2;4500"
"2022-11-26;Jakarta Barat;DKI Jakarta;SUSU_B;4;13250"
"2022-11-01;Jakarta Barat;DKI Jakarta;SUSU_C;2;6950"
"2022-11-15;Jakarta Selatan;DKI Jakarta;SUSU_W;288;860"
"2022-10-21;Jakarta Pusat;DKI Jakarta;SUSU_P;2;4500"
"2022-12-08;Jakarta Barat;DKI Jakarta;SUSU_J;1;7400"
"2022-12-15;Bandung;Jawa Barat;SUSU_P;6;5900"
"2022-11-03;Tangerang;Banten;SUSU_A;1;2050"
"2022-12-11;Surakarta;Jawa Tengah;SUSU_R;10;5900"
"2022-07-28;Jakarta Utara;DKI Jakarta;SUSU_L;6;10450"
"2022-09-09;Semarang;Jawa Tengah;SUSU_R;2;34940"
"2022-09-04;Surakarta;Jawa Tengah;SUSU_S;12;7400"
"2022-12-13;Bogor;Jawa Barat;SUSU_R;3;17450"
"2022-08-29;Malang;Jawa Timur;SUSU_R;6;9040"
"2022-10-21;Bekasi;Jawa Barat;SUSU_C;4;20250"
"2022-12-18;Yogyakarta;Yogyakarta;SUSU_R;6;9040"
"2022-11-08;Jakarta Utara;DKI Jakarta;SUSU_H;6;330"
"2022-12-05;Jakarta Utara;DKI Jakarta;SUSU_C;12;5200"
"2022-11-19;Jakarta Barat;DKI Jakarta;SUSU_A;10;330"
"2022-12-08;Depok;Jawa Barat;SUSU_S;3;13250"
"2022-12-25;Tangerang;Banten;SUSU_R;25;1590"
"2022-12-17;Jakarta Timur;DKI Jakarta;SUSU_R;18;10450"
"2022-08-28;Bandung;Jawa Barat;SUSU_W;6;9040"
"2022-11-13;Jakarta Utara;DKI Jakarta;SUSU_C;1;6950"
"2022-12-18;Jakarta Timur;DKI Jakarta;SUSU_R;2;3450"
"2022-09-01;Jakarta Pusat;DKI Jakarta;SUSU_L;1;5900"
"2022-10-17;Yogyakarta;Yogyakarta;SUSU_P;15;10450"
"2022-12-01;Denpasar;Bali;SUSU_P;48;2050"
"2022-11-01;Surakarta;Jawa Tengah;SUSU_S;1;10240"
"2022-10-06;Malang;Jawa Timur;SUSU_S;3;11850"
"2022-07-09;Surabaya;Jawa Timur;SUSU_S;30;2640"
"2022-07-09;Yogyakarta;Yogyakarta;SUSU_R;6;13250"
"2022-10-07;Jakarta Pusat;DKI Jakarta;SUSU_P;3;330"
"2022-12-19;Jakarta Utara;DKI Jakarta;SUSU_P;2;5200"
"2022-10-07;Yogyakarta;Yogyakarta;SUSU_P;10;330"
"2022-12-05;Jakarta Timur;DKI Jakarta;SUSU_A;2;4500"
"2022-11-05;Surakarta;Jawa Tengah;SUSU_S;3;17450"
"2022-08-30;Jakarta Timur;DKI Jakarta;SUSU_C;4;13950"
"2022-08-11;Bogor;Jawa Barat;SUSU_C;12;5200"
"2022-08-16;Jakarta Selatan;DKI Jakarta;SUSU_R;3;27950"
"2022-07-29;Bogor;Jawa Barat;SUSU_S;6;14650"
"2022-12-01;Surakarta;Jawa Tengah;SUSU_P;6;9040"
"2022-10-31;Denpasar;Bali;SUSU_S;6;14650"
"2022-11-17;Malang;Jawa Timur;SUSU_R;1;69950"
"2022-11-24;Jakarta Pusat;DKI Jakarta;SUSU_C;72;1490"
"2022-08-28;Jakarta Utara;DKI Jakarta;SUSU_P;1;5900"
"2022-11-04;Surakarta;Jawa Tengah;SUSU_C;1;37890"
"2022-11-01;Semarang;Jawa Tengah;SUSU_C;6;17450"
"2022-12-01;Bandung;Jawa Barat;SUSU_S;12;3030"
"2022-07-03;Jakarta Utara;DKI Jakarta;SUSU_S;3;2050"
"2022-12-13;Jakarta Selatan;DKI Jakarta;SUSU_W;24;1130"
"2022-12-15;Jakarta Utara;DKI Jakarta;SUSU_C;4;330"
"2022-09-30;Jakarta Selatan;DKI Jakarta;SUSU_J;10;6950"
"2022-10-29;Jakarta Pusat;DKI Jakarta;SUSU_S;1;4500"
"2022-09-08;Semarang;Jawa Tengah;SUSU_S;4;4500"
"2022-10-29;Yogyakarta;Yogyakarta;SUSU_S;3;20950"
